names,scores,logfoldchanges,pvals,pvals_adj,cluster
OGN,50.93346,9.426999,0.0,0.0,20
IGFBP7,50.845264,3.6035397,0.0,0.0,20
GPNMB,50.73505,4.778989,0.0,0.0,20
PI16,50.480015,8.981215,0.0,0.0,20
IGFBP5,50.43833,4.142699,0.0,0.0,20
CALD1,50.32374,2.7658815,0.0,0.0,20
PRRX1,50.21709,6.3261094,0.0,0.0,20
THY1,50.17982,4.6210847,0.0,0.0,20
IFI27,49.62041,3.5242667,0.0,0.0,20
LTBP4,48.947533,4.1363406,0.0,0.0,20
ACKR3,48.78247,6.243862,0.0,0.0,20
PRKCDBP,48.74985,4.842744,0.0,0.0,20
S100A6,47.87643,2.3419206,0.0,0.0,20
PCOLCE2,47.856304,9.237087,0.0,0.0,20
CTGF,47.624203,4.027275,0.0,0.0,20
FN1,47.523895,2.8994958,0.0,0.0,20
MXRA8,47.294193,3.55256,0.0,0.0,20
SFRP2,46.37309,8.933214,0.0,0.0,20
ITM2B,46.314945,1.4357752,0.0,0.0,20
S100A4,46.17253,2.2730296,0.0,0.0,20
NUPR1,46.09873,2.9330966,0.0,0.0,20
DPT,46.08256,9.494146,0.0,0.0,20
SOD3,45.78734,3.9275255,0.0,0.0,20
CTHRC1,45.56378,4.914978,0.0,0.0,20
CFH,45.51137,3.535101,0.0,0.0,20
CYBRD1,45.333855,3.456895,0.0,0.0,20
PRELP,45.327637,7.8837757,0.0,0.0,20
SLPI,45.188156,3.5413477,0.0,0.0,20
PDGFRL,44.825253,4.4853063,0.0,0.0,20
FBLN5,44.817905,5.0296035,0.0,0.0,20
PTRF,44.77639,3.2745206,0.0,0.0,20
SELM,44.73957,2.36011,0.0,0.0,20
CPE,44.58176,3.0700154,0.0,0.0,20
SCARA5,44.49416,10.334912,0.0,0.0,20
SEMA3C,44.462692,7.6555467,0.0,0.0,20
TPPP3,44.288868,4.617289,0.0,0.0,20
ANXA5,44.084976,2.112777,0.0,0.0,20
LMNA,44.047752,2.2714384,0.0,0.0,20
C1QTNF3,43.920216,8.20061,0.0,0.0,20
ABCA8,43.9138,7.095966,0.0,0.0,20
MARCKS,43.799564,3.0564616,0.0,0.0,20
AEBP1,43.702904,5.4440007,0.0,0.0,20
COX7A1,43.66643,3.5654333,0.0,0.0,20
HTRA3,43.63493,7.179112,0.0,0.0,20
TPM1,43.35251,2.6687078,0.0,0.0,20
CD81,43.05278,2.1689675,0.0,0.0,20
LIMA1,42.772655,3.1295729,0.0,0.0,20
CTSK,42.734886,6.2363396,0.0,0.0,20
CLEC3B,42.66252,7.4596925,0.0,0.0,20
TUBA1A,42.61001,2.499298,0.0,0.0,20
CD34,42.12314,5.3525467,0.0,0.0,20
TFF3,77.13615,8.734273,0.0,0.0,21
GPX3,71.27197,4.9034686,0.0,0.0,21
SLC26A7,67.32119,5.0461626,0.0,0.0,21
MT1F,66.98849,4.838142,0.0,0.0,21
TG,66.42685,4.9521785,0.0,0.0,21
CD24,65.8483,3.9676483,0.0,0.0,21
TPO,65.37595,5.323878,0.0,0.0,21
NGFRAP1,62.94886,3.6070037,0.0,0.0,21
SDC2,62.41036,4.0011783,0.0,0.0,21
DSTN,58.620358,2.8483639,0.0,0.0,21
MT1G,58.56188,4.331811,0.0,0.0,21
NUPR1,58.515602,3.9415474,0.0,0.0,21
PEBP1,57.58562,2.7062902,0.0,0.0,21
SPINT2,56.86977,3.0883324,0.0,0.0,21
CLIC3,56.605507,3.5292842,0.0,0.0,21
MT1E,55.83643,3.4366357,0.0,0.0,21
GCSH,55.271248,3.4351988,0.0,0.0,21
CD164,55.22211,2.717599,0.0,0.0,21
SNHG25,54.676666,3.4436493,0.0,0.0,21
C16orf89,54.50781,4.3760366,0.0,0.0,21
ASAH1,53.295773,2.7119668,0.0,0.0,21
PCP4,52.258595,4.3402376,0.0,0.0,21
OTOS,51.70495,5.1477323,0.0,0.0,21
SORD,51.70311,3.61203,0.0,0.0,21
WFDC2,51.508034,3.1636157,0.0,0.0,21
PRDX1,51.20674,2.3613615,0.0,0.0,21
CPQ,50.00556,3.3028305,0.0,0.0,21
SLC26A4-AS1,48.6725,4.6111784,0.0,0.0,21
CAV1,48.61528,2.970547,0.0,0.0,21
RPL17,48.31924,2.3522327,0.0,0.0,21
EPCAM,47.501198,2.7370293,0.0,0.0,21
ID1,47.071976,3.2494984,0.0,0.0,21
GLUL,46.98951,2.5549319,0.0,0.0,21
WBP5,46.780716,3.3716052,0.0,0.0,21
CTSB,46.530582,2.4522903,0.0,0.0,21
TXNL1,46.463432,2.5030127,0.0,0.0,21
CLU,45.842445,2.8805668,0.0,0.0,21
SNHG19,45.628555,4.848491,0.0,0.0,21
PRDX5,45.482346,2.1479304,0.0,0.0,21
SELM,45.373806,2.5086594,0.0,0.0,21
MIF,45.367237,2.0596657,0.0,0.0,21
GSTP1,45.221054,2.1638536,0.0,0.0,21
TMEM59,44.827297,1.8720256,0.0,0.0,21
CIRBP,44.63293,1.6655755,0.0,0.0,21
SELENBP1,44.61359,3.3159995,0.0,0.0,21
ID3,44.61108,2.807818,0.0,0.0,21
SNRPN,44.501354,2.3038988,0.0,0.0,21
MTCH1,44.269012,2.3969717,0.0,0.0,21
ID4,43.769394,2.9343667,0.0,0.0,21
TSHR,43.62743,2.8718846,0.0,0.0,21
HMGN2,43.59203,1.7567947,0.0,0.0,21
CHCHD10,43.502716,2.3952909,0.0,0.0,21
C2orf40,43.11,2.4936771,0.0,0.0,21
CST3,42.893456,2.2175038,0.0,0.0,21
MT1X,42.877026,2.443137,0.0,0.0,21
SNHG8,42.764782,1.9115299,0.0,0.0,21
PAX8,42.270313,2.6294634,0.0,0.0,21
COX7C,42.265636,1.2095568,0.0,0.0,21
NDUFB2,41.968216,1.7639912,0.0,0.0,21
SKP1,41.966408,1.5401676,0.0,0.0,21
HSBP1,41.643116,2.0961914,0.0,0.0,21
ARRDC3,41.575657,2.3243349,0.0,0.0,21
CITED2,41.45931,2.626488,0.0,0.0,21
LAPTM4A,41.315487,1.9171078,0.0,0.0,21
HHEX,41.224762,3.0287962,0.0,0.0,21
IYD,41.018265,2.8138866,0.0,0.0,21
PPDPF,40.73897,1.7338358,0.0,0.0,21
C14orf2,40.649147,1.676995,0.0,0.0,21
TMED2,40.52476,2.072312,0.0,0.0,21
FKBP2,40.423195,2.0305667,0.0,0.0,21
NDUFA5,40.404232,2.0464625,0.0,0.0,21
MGST1,40.24796,2.376079,0.0,0.0,21
CLDN3,40.035706,2.3583066,0.0,0.0,21
BEX4,39.883877,2.204878,0.0,0.0,21
BEX2,39.830315,2.5183187,0.0,0.0,21
SOD3,39.64572,3.4145868,0.0,0.0,21
PFN2,39.546986,3.5757577,0.0,0.0,21
TMEM230,39.490902,1.9888165,0.0,0.0,21
NDUFB1,39.455914,1.7947594,0.0,0.0,21
NDUFA13,39.310047,1.8173692,0.0,0.0,21
DIO2,39.13918,3.651277,0.0,0.0,21
SORBS2,39.128723,3.2322767,0.0,0.0,21
KRT8,38.818157,2.2676823,0.0,0.0,21
KRT7,38.63952,2.215375,0.0,0.0,21
RTN3,38.41057,2.33039,0.0,0.0,21
IGFBP7,38.263012,2.0976453,0.0,0.0,21
PNKD,38.159153,2.2446766,0.0,0.0,21
BCAM,38.033817,3.0231214,0.0,0.0,21
ATOX1,37.868324,2.061687,0.0,0.0,21
COX5B,37.417812,1.4796373,2.005664506250186e-306,4.947167935725975e-304,21
HOPX,36.620857,1.9980108,1.332041648175579e-293,3.18704284742489e-291,21
TMEM14B,36.22532,1.7947164,2.4322036162503857e-287,5.761673635881854e-285,21
BSG,36.047672,1.7770011,1.4998815932368915e-284,3.518251666645673e-282,21
SERF2,35.856647,0.99011934,1.4488873521646374e-281,3.365638717270982e-279,21
FKBP1A,35.325085,1.6985643,2.41986276322343e-273,5.567080430084979e-271,21
SPCS2,35.29568,1.5579532,6.8404295788420795e-273,1.5587058866988154e-270,21
CYBRD1,35.280975,2.8114567,1.1497455153152905e-272,2.595170867871098e-270,21
GABARAP,35.131638,2.7828937,2.2172575332738765e-270,4.957953620664558e-268,21
SCPEP1,35.12807,2.4197397,2.513647527831562e-270,5.568660254712774e-268,21
COX6A1,34.990307,1.4809355,3.159155152150567e-268,6.934490474344446e-266,21
CCL21,76.737144,12.53054,0.0,0.0,22
MMRN1,71.73155,11.0809555,0.0,0.0,22
IGFBP7,70.76089,6.1019983,0.0,0.0,22
GNG11,70.34424,7.1982594,0.0,0.0,22
TFPI,69.745285,8.060753,0.0,0.0,22
TIMP3,69.34213,6.2863965,0.0,0.0,22
TFF3,66.92328,6.128668,0.0,0.0,22
SDPR,65.02641,7.3043756,0.0,0.0,22
CD9,64.861755,4.052146,0.0,0.0,22
PPFIBP1,63.0353,5.9647956,0.0,0.0,22
CD59,61.0835,3.694538,0.0,0.0,22
ARL4A,59.248093,4.553979,0.0,0.0,22
RAMP2,59.08964,6.337066,0.0,0.0,22
TM4SF1,57.90825,4.431768,0.0,0.0,22
CLDN5,57.28772,7.643714,0.0,0.0,22
S100A10,56.519512,3.010156,0.0,0.0,22
CAV1,56.463913,4.007259,0.0,0.0,22
LYVE1,55.258514,10.775118,0.0,0.0,22
EFEMP1,55.170097,5.99735,0.0,0.0,22
ECSCR-1,53.23846,7.253035,0.0,0.0,22
VIM,51.669174,2.13555,0.0,0.0,22
TGFBR2,51.491096,4.3986106,0.0,0.0,22
PROX1,51.327415,8.23238,0.0,0.0,22
NRP2,50.286163,4.704722,0.0,0.0,22
ANXA2,49.39336,2.7329652,0.0,0.0,22
APP,49.37987,3.459831,0.0,0.0,22
MARCKS,48.93869,3.9624894,0.0,0.0,22
HLA-E,48.269154,2.0342612,0.0,0.0,22
SPTBN1,47.496273,3.8387911,0.0,0.0,22
NR2F2,47.481384,5.5851746,0.0,0.0,22
ELK3,47.21053,4.465793,0.0,0.0,22
EGFL7,46.66608,5.6234093,0.0,0.0,22
MGP,45.999615,4.0087295,0.0,0.0,22
FABP4,45.542267,7.205657,0.0,0.0,22
PLCG2,45.420776,3.006166,0.0,0.0,22
PKHD1L1,45.400486,5.9544406,0.0,0.0,22
MTUS1,45.38536,4.194705,0.0,0.0,22
CALCRL,45.29919,5.9561367,0.0,0.0,22
PECAM1,43.489014,4.6585402,0.0,0.0,22
IL6ST,43.29386,3.1060104,0.0,0.0,22
ITM2B,43.237034,1.5116767,0.0,0.0,22
COLEC12,42.218224,6.691967,0.0,0.0,22
DDX17,42.143627,2.3465974,0.0,0.0,22
LAMA4,41.77282,5.7855353,0.0,0.0,22
CNN3,41.357388,3.2699318,0.0,0.0,22
MAF,41.012516,3.4950318,0.0,0.0,22
ABI3BP,40.965687,5.694405,0.0,0.0,22
SMAD1,40.571358,6.296896,0.0,0.0,22
ARHGAP29,40.409046,3.6155577,0.0,0.0,22
HYAL2,40.00197,4.327735,0.0,0.0,22
PTPRE,39.694267,3.6375916,0.0,0.0,22
LMO2,39.556442,5.3237953,0.0,0.0,22
TNXB,39.261436,5.893085,0.0,0.0,22
IFITM3,39.198925,2.7015493,0.0,0.0,22
LIMS1,39.101868,3.1654625,0.0,0.0,22
AKAP12,38.58626,5.577662,0.0,0.0,22
CRIP2,38.54406,3.1353195,0.0,0.0,22
TCF4,38.505928,3.7521827,0.0,0.0,22
CD36,38.386147,5.1022344,0.0,0.0,22
CD99,38.346035,2.1602066,0.0,0.0,22
LEPROT,38.23042,2.8802607,0.0,0.0,22
DST,38.218777,3.7866359,0.0,0.0,22
MRC1,38.087692,4.563508,0.0,0.0,22
RTN4,37.852848,2.329863,0.0,0.0,22
CALD1,37.724735,2.5849588,0.0,0.0,22
TXNIP,37.606922,1.812862,1.656738682864823e-309,3.002964373198769e-307,22
CYB5R3,37.467316,3.4908502,3.1386481534395154e-307,5.604126546208496e-305,22
MGST2,37.29026,3.3723035,2.3606181242034277e-304,4.1529521499772944e-302,22
TBX1,37.090816,9.209954,3.9506779552455625e-301,6.800282068863693e-299,22
PRSS23,36.871597,2.8908353,1.3184041983482759e-297,2.2531527749772036e-295,22
EMP1,36.53855,3.6052663,2.710305878389522e-292,4.50324850321859e-290,22
ADIRF,35.867687,2.5559976,9.74854349291312e-282,1.5446599444466182e-279,22
A2M,35.84212,3.7326376,2.439835232871794e-281,3.84049327511122e-279,22
PODXL,35.451473,5.7337756,2.7530729748909385e-275,4.222437435720551e-273,22
PLAC9,35.17748,3.8913174,4.4198706389334986e-271,6.650932384095779e-269,22
SEPP1,34.943024,2.8122056,1.6527113774012392e-267,2.456072820851059e-265,22
ADD3,34.922947,2.8423104,3.334423944004787e-267,4.9246560052011447e-265,22
FABP5,34.872932,3.3948488,1.9128580656602832e-266,2.7906732974992646e-264,22
THBD,34.700047,5.246089,7.865575302970281e-264,1.1405560890840421e-261,22
AHNAK,34.15521,2.448518,1.1190126738455236e-255,1.6032034272112574e-253,22
TIMP2,34.033382,3.3402011,7.149177352338873e-254,1.0181620079289279e-251,22
TM4SF18,33.540092,6.568165,1.2555833819696859e-246,1.756788771754778e-244,22
CD81,33.433113,1.8811634,4.529173470811482e-245,6.300290957129972e-243,22
RAB11A,33.175823,2.4822457,2.4034871509285405e-241,3.2860476327495006e-239,22
DAD1,33.03629,1.5286763,2.44808370437632e-239,3.3092006051360357e-237,22
PDPN,32.94741,7.471203,4.6077956730467994e-238,6.15900107672166e-236,22
N4BP2L2,32.894646,1.51424,2.6215327615335533e-237,3.4845996029139885e-235,22
SNCG,32.881195,4.1113467,4.081715144898776e-237,5.3955313014833214e-235,22
CHRDL1,32.40947,6.573143,2.0189548252360514e-230,2.5831825213153885e-228,22
IGF1,32.02512,4.700346,4.875204874033071e-225,6.2044761604316626e-223,22
CDH5,31.79396,5.955906,7.844782488917824e-222,9.878645569991993e-220,22
TPM4,31.714424,2.3381884,9.82977794722439e-221,1.2185868765040973e-218,22
ARL6IP1,31.637314,2.2180593,1.1333717178447213e-219,1.3977861711934434e-217,22
EPB41L2,31.576172,4.1679587,7.842883531950357e-219,9.623016994125346e-217,22
NR2F1,31.311504,5.227233,3.25378241397048e-215,3.951776550084147e-213,22
TUBA1A,31.181217,2.2526703,1.91524362298386e-213,2.291205946175592e-211,22
FGL2,31.161232,3.464899,3.573059788771821e-213,4.253185497818637e-211,22
UTRN,31.101034,2.3987777,2.3321686440326092e-212,2.7623498503526835e-210,22
FXYD6,31.01168,4.8209543,3.7512820614321253e-211,4.421338650336208e-209,22
FCGRT,30.971434,2.3876123,1.30748120195269e-210,1.5334703548000031e-208,22
IGKC,61.10634,8.996646,0.0,0.0,23
IGHG1,52.41137,9.025378,0.0,0.0,23
SSR4,45.911278,2.3431304,0.0,0.0,23
IGHG4,44.151363,6.7785335,0.0,0.0,23
MZB1,43.447372,6.5014668,0.0,0.0,23
JCHAIN,40.826057,6.2709327,0.0,0.0,23
IGHG3,37.312992,7.466712,1.0103474363506456e-304,3.2231430349500727e-302,23
HSPA1A,35.545135,2.6779494,9.878421010175613e-277,2.813703584398354e-274,23
JUN,31.203798,1.7196642,9.462445102181968e-214,2.1158734721009882e-211,23
IGLC2,30.945585,5.7098603,2.9130179433614674e-210,6.336078846624224e-208,23
HSP90B1,29.237917,1.6270394,6.395983122869785e-188,1.3306981930241954e-185,23
HSP90AA1,28.217325,1.2660757,3.5847544440984714e-175,7.2685453245339e-173,23
IGHGP,28.091682,9.582434,1.2378877512164038e-173,2.4888825492103933e-171,23
IGHA1,27.334942,5.8606462,1.6309386583626979e-164,3.1217470671988727e-162,23
DERL3,26.714163,5.2459116,3.222695815306815e-157,5.931247698233142e-155,23
XBP1,26.61527,2.2344167,4.5190259178436377e-156,8.129489782731343e-154,23
MTRNR2L12,25.655798,1.4971839,3.642981295473053e-145,6.316084817064367e-143,23
HSPA1B,23.753462,1.8498935,1.0118611773811992e-124,1.5619219696788757e-122,23
FKBP11,23.127783,3.18498,2.433110760208563e-118,3.549671222484761e-116,23
DNAJB1,23.037668,1.5532703,1.955345328752013e-117,2.8014127147138123e-115,23
IGLC3,20.294548,5.2580113,1.436722894259981e-91,1.6063099050497336e-89,23
HERPUD1,20.227516,1.5318402,5.605750106498082e-91,6.180791569035627e-89,23
SEC11C,19.151167,1.8221205,9.46429346021483e-82,9.31862902588889e-80,23
BTG2,18.627594,1.3455019,1.9195980703724388e-77,1.780166799679495e-75,23
IGKV1-12,17.65417,8.082189,9.451592454502921e-70,7.906951086239053e-68,23
ITM2C,17.52665,1.9783975,8.970142490007864e-69,7.275241668336548e-67,23
FN1,17.195812,1.3925167,2.854300804009174e-66,2.2029677753781772e-64,23
IGHA2,16.940166,6.3200603,2.2748050714364554e-64,1.695544739538587e-62,23
TNFRSF17,14.297214,5.6077332,2.2774681476559216e-46,1.1769050302551962e-44,23
HLA-C,14.146388,0.51110345,1.965985883552776e-45,9.923666297443823e-44,23
JSRP1,13.970124,6.412963,2.3721091136591745e-44,1.1512187150792984e-42,23
IGKV4-1,13.871688,7.8636284,9.403810290321705e-44,4.437782347263059e-42,23
CCL4L2,12.909387,1.3401427,3.984633203980385e-38,1.6131359397366278e-36,23
MT-ND5,12.89323,0.49476966,4.914123045808607e-38,1.9760555965380963e-36,23
JUND,12.485582,0.6137538,8.948631270514669e-36,3.40931451876328e-34,23
PRDX4,12.154693,1.4955506,5.41653086272129e-34,1.9606038944246534e-32,23
FCRL5,11.911838,4.4695845,1.0268902148668146e-32,3.5300826553022135e-31,23
CD38,11.795261,2.9152718,4.129150045388301e-32,1.3817348809225245e-30,23
FAM46C,11.634189,1.7724925,2.7620483836866814e-31,8.858548207518437e-30,23
IGHG2,11.548203,6.2036366,7.537952058441195e-31,2.3668378077462472e-29,23
SLAMF7,11.2212515,2.96554,3.20699295739385e-29,9.437947539803844e-28,23
CD79A,11.019553,1.4057634,3.075812734654041e-28,8.740130105621446e-27,23
ISG15,10.976029,1.0965012,4.983503427931059e-28,1.4027682707844532e-26,23
CCL5,10.823584,0.8959286,2.6616169189787042e-27,7.261327982153304e-26,23
IFI27,10.274883,1.2630277,9.145502944746467e-25,2.246563690513388e-23,23
IGHV3-23,10.109364,7.2908015,5.0209161813969466e-24,1.196518332232105e-22,23
SEL1L,9.866137,1.5380325,5.83695753417371e-23,1.3137821821508952e-21,23
SSR3,9.788313,0.8423156,1.2638724564579727e-22,2.797355448030847e-21,23
ZBP1,9.47664,2.2656496,2.6260239059867654e-21,5.496959577833714e-20,23
HSPD1,9.350281,0.77433676,8.741558139620993e-21,1.7891404623487755e-19,23
FTL,9.276446,0.2149364,1.752246852847567e-20,3.5260099412305207e-19,23
HSH2D,9.242971,2.002443,2.3974469333505895e-20,4.764228847786229e-19,23
ERN1,8.998803,1.863499,2.281908756216592e-19,4.305753067920993e-18,23
EAF2,8.840596,1.7940748,9.520908553265537e-19,1.7283555238651842e-17,23
PDK1,8.80831,2.638306,1.2704695755667387e-18,2.2924023427609192e-17,23
IGLV3-1,8.65599,8.248102,4.8865161723302925e-18,8.502893522849061e-17,23
CXCL14,8.599535,1.2359853,8.003987410483037e-18,1.3826960489762972e-16,23
SPAG4,8.547148,3.5253546,1.2616739117617068e-17,2.163929033176387e-16,23
UBC,8.498216,0.21521859,1.9252657807379178e-17,3.266943905669179e-16,23
PPP1R15A,8.471604,0.6843499,2.4203619654235584e-17,4.0810134168234007e-16,23
IGLV6-57,8.461334,7.544661,2.6433581169261246e-17,4.450737952538667e-16,23
POU2AF1,8.415422,2.8241482,3.9148136122659406e-17,6.538513504521692e-16,23
SPCS3,8.354479,0.9678708,6.572223585713762e-17,1.0822231349744493e-15,23
SLC34A2,7.9148383,1.0226831,2.475750808512443e-15,3.706809377000545e-14,23
UBE2J1,7.893612,1.2093983,2.9356445524613183e-15,4.3787089548099543e-14,23
CXCL13,7.89174,1.893476,2.980023278031723e-15,4.431326100073773e-14,23
HSPH1,7.8866844,0.9882732,3.1032060758844366e-15,4.603056948023003e-14,23
CCL4,7.528338,0.5311424,5.139024320331544e-14,7.05024632386769e-13,23
DUSP2,7.5098743,0.689752,5.918407966897159e-14,8.100905550113354e-13,23
TXNDC11,7.4340386,1.5112896,1.0533122510421335e-13,1.4198055728695261e-12,23
MX1,7.384593,1.2359887,1.5292039948016224e-13,2.040587550453074e-12,23
SDC1,7.3171945,2.0665767,2.532091640450052e-13,3.3268986594952195e-12,23
IGKV3-20,7.213819,6.95969,5.440414466514932e-13,6.9720062413409895e-12,23
MAN1A1,7.1283216,1.7018442,1.0160016130049395e-12,1.2747170735582686e-11,23
RP11-16E12.2,7.1249185,5.372271,1.0414249381772392e-12,1.3031973363404093e-11,23
PIM2,6.9528804,1.2650639,3.5790259175550506e-12,4.3031042263026206e-11,23
RAB30,6.9392867,1.8349026,3.9408516539975525e-12,4.7191599936709426e-11,23
IFNG,6.92538,1.5292094,4.348067008774245e-12,5.180869086251623e-11,23
SDF2L1,6.499281,0.88088495,8.07048059290484e-11,8.66282273063442e-10,23
IFI6,6.4076366,0.66054857,1.4779240349637543e-10,1.5591186270080594e-09,23
PRDM1,6.403964,0.9125208,1.5139388391426048e-10,1.5943002053400512e-09,23
VIMP,6.3894567,0.7710836,1.664762969772515e-10,1.739350166584157e-09,23
MEI1,6.3532686,1.6784647,2.107869511760057e-10,2.185133706168593e-09,23
IGKV1-39,6.218384,7.517104,5.023011937808511e-10,5.045364551805477e-09,23
AC093818.1,6.1002846,3.5644968,1.0587993200644229e-09,1.0335712987295545e-08,23
MANEA,6.058103,1.9319156,1.3773593398484343e-09,1.3304279194676478e-08,23
KIAA0125,5.8364773,2.5763168,5.331600136393366e-09,4.891252487091552e-08,23
FOS,5.8076572,0.30104995,6.335303096767902e-09,5.776618212395915e-08,23
CD27,5.6397853,0.5918841,1.702624501686394e-08,1.493291562586095e-07,23
CRELD2,5.5710025,0.9390646,2.5327783449044128e-08,2.1798293050425532e-07,23
AC006129.2,5.5689735,1.1086866,2.5624406492673268e-08,2.202980775219909e-07,23
PLPP5,5.4678907,0.9226257,4.554222889696328e-08,3.817951536751028e-07,23
LMAN1,5.3539343,0.64469784,8.606203857265052e-08,6.999049404790062e-07,23
RP11-290F5.1,5.318338,6.0691867,1.0471939980338174e-07,8.450308127135622e-07,23
TXNDC5,5.298237,3.79873,1.1692617208015726e-07,9.390988899596652e-07,23
ELL2,5.2257476,1.2814635,1.7345290286114362e-07,1.3723657916189556e-06,23
FKBP2,5.2195864,0.49466172,1.7932336114770363e-07,1.4164710263519172e-06,23
HSPA6,5.1622066,1.2254775,2.4405547215124066e-07,1.903282668412837e-06,23
IGLV1-40,5.1485376,7.30535,2.625254436395201e-07,2.041333690126473e-06,23
IGLL5,5.1120057,4.8931165,3.1875629951665087e-07,2.456220039367275e-06,23
S100A6,60.736275,3.688223,0.0,0.0,24
S100A13,60.63395,3.890853,0.0,0.0,24
S100A1,59.748386,4.2752905,0.0,0.0,24
FTH1,55.664948,2.1308863,0.0,0.0,24
SERPINA1,55.396946,3.5610158,0.0,0.0,24
S100A4,53.794094,3.3772614,0.0,0.0,24
FN1,53.128273,4.4684677,0.0,0.0,24
PDLIM4,52.60312,3.48289,0.0,0.0,24
KRT19,52.213825,3.6917074,0.0,0.0,24
HOPX,51.714645,3.322053,0.0,0.0,24
CXCL14,51.556503,5.2944407,0.0,0.0,24
GPX4,51.524353,2.3232088,0.0,0.0,24
MGST1,50.943558,3.2873602,0.0,0.0,24
PDZK1IP1,50.943542,4.0969787,0.0,0.0,24
MUC1,50.16163,3.9928966,0.0,0.0,24
LGALS3,49.60539,3.0263402,0.0,0.0,24
SLC34A2,48.885918,3.2474616,0.0,0.0,24
CTHRC1,48.575912,4.6537495,0.0,0.0,24
C19orf33,48.292725,3.0887823,0.0,0.0,24
GSTP1,47.502106,2.4571524,0.0,0.0,24
ACTG1,47.24188,1.7752678,0.0,0.0,24
TM4SF1,47.196434,3.2799952,0.0,0.0,24
KRT18,47.104126,2.8878593,0.0,0.0,24
KRT7,46.336765,3.0204492,0.0,0.0,24
ADIRF,46.269173,3.103927,0.0,0.0,24
RAB25,46.03166,2.9014528,0.0,0.0,24
S100A14,45.52862,2.7689807,0.0,0.0,24
PERP,45.278572,2.7172177,0.0,0.0,24
CLDN3,45.05572,2.7621427,0.0,0.0,24
PLA2G16,44.97748,2.5268435,0.0,0.0,24
CTSB,44.79263,2.632948,0.0,0.0,24
CYSTM1,44.555626,2.4877787,0.0,0.0,24
SLPI,44.427998,3.095629,0.0,0.0,24
KRT8,44.31727,2.552327,0.0,0.0,24
RAB34,44.040146,2.5722299,0.0,0.0,24
SQSTM1,43.940838,2.295409,0.0,0.0,24
CLTA,43.917923,2.1935663,0.0,0.0,24
CD24,43.823025,2.7475133,0.0,0.0,24
PCSK1N,43.745068,3.3425205,0.0,0.0,24
RHOBTB3,43.596447,2.8517058,0.0,0.0,24
TMEM98,43.474747,2.7185538,0.0,0.0,24
CLU,43.323826,3.0853512,0.0,0.0,24
IGFBP4,43.204163,2.6094928,0.0,0.0,24
ANXA2,43.20365,2.4049134,0.0,0.0,24
PDE5A,42.98623,2.606504,0.0,0.0,24
PEBP1,42.944542,2.2482026,0.0,0.0,24
NMU,42.23089,3.6566188,0.0,0.0,24
TACSTD2,41.959385,2.5313687,0.0,0.0,24
ALOX5,41.863506,2.8471344,0.0,0.0,24
CLDN4,41.753353,2.5017247,0.0,0.0,24
UQCRQ,41.59347,1.9477452,0.0,0.0,24
SMIM1,41.512375,2.8071592,0.0,0.0,24
NME1,41.472942,2.4239411,0.0,0.0,24
PRDX5,41.46366,2.1459534,0.0,0.0,24
CFH,41.374092,2.4924958,0.0,0.0,24
AC090498.1,41.26795,2.0641508,0.0,0.0,24
WFDC2,41.201,2.4883633,0.0,0.0,24
NPC2,41.15078,2.6150603,0.0,0.0,24
CAMK2N1,41.033134,2.7996824,0.0,0.0,24
KIAA1217,40.916454,2.5524702,0.0,0.0,24
S100A16,40.829506,2.5732927,0.0,0.0,24
ITGA3,40.80791,2.7516494,0.0,0.0,24
NDUFC1,40.67783,2.035411,0.0,0.0,24
CTTN,40.66938,2.282741,0.0,0.0,24
TPD52L1,40.618153,2.349557,0.0,0.0,24
TSTD1,40.514694,2.1059852,0.0,0.0,24
SFTPB,40.506565,3.637106,0.0,0.0,24
MAL2,40.50584,2.491115,0.0,0.0,24
RAB13,40.44319,2.308402,0.0,0.0,24
NKX2-1,40.4388,2.1871173,0.0,0.0,24
PRDX1,40.288242,2.0312586,0.0,0.0,24
PDLIM1,39.89167,2.2222276,0.0,0.0,24
CRYAB,39.884754,2.474972,0.0,0.0,24
KCNJ15,39.8226,2.6097453,0.0,0.0,24
FUCA1,39.801975,2.2747107,0.0,0.0,24
GPRC5C,39.68989,2.4578595,0.0,0.0,24
PCBD1,39.573135,2.1481662,0.0,0.0,24
NDUFS6,39.56044,2.0028458,0.0,0.0,24
CAV2,39.439434,2.1868012,0.0,0.0,24
TIMP1,39.408195,2.3357525,0.0,0.0,24
MET,39.32169,2.260145,0.0,0.0,24
MPZL2,39.298954,2.1762195,0.0,0.0,24
GAPDH,39.29599,1.5675626,0.0,0.0,24
MRPS23,39.10194,2.2249777,0.0,0.0,24
LMO3,39.045486,2.0650115,0.0,0.0,24
IGFBP6,39.04218,2.635128,0.0,0.0,24
DUSP23,38.933376,2.1860306,0.0,0.0,24
PPA1,38.78373,1.9949633,0.0,0.0,24
S100A11,38.73471,2.0142744,0.0,0.0,24
CTSH,38.50936,2.090245,0.0,0.0,24
PLS3,38.23235,2.0272963,0.0,0.0,24
BASP1,38.148685,2.2420251,0.0,0.0,24
EPHX1,38.074543,2.3484898,0.0,0.0,24
MXRA7,37.935665,2.164387,0.0,0.0,24
COX7C,37.92057,1.143289,0.0,0.0,24
MRPS25,37.90996,2.1454356,0.0,0.0,24
