"gene","mean_elderly","mean_young","log2FC","pvalue","padj"
"ZKSCAN7",1.80417743110267,2.00770115726915,-0.203523726166486,0.0014138175864337,0.0844936605031091
"OAS1",2.98561765603105,3.31364784211641,-0.328030186085362,0.0014352400682796,0.0854620222475581
"AL121772.3",1.44635874876795,1.62390296265606,-0.177544213888114,0.00144435573562525,0.0856932071408095
"HSPA7",2.21222983300459,2.56039165919799,-0.348161826193399,0.00145687481115567,0.086070130101546
"SAMD9L",3.60565022236988,3.86408240667811,-0.258432184308231,0.00146236288394581,0.086070130101546
"FGF1",3.10215340870923,3.40351226570872,-0.301358856999492,0.00146647733119581,0.086070130101546
"WBP4",4.6043242911032,4.74464453189121,-0.140320240788008,0.00149900822294709,0.0863656885793108
"TRBJ1-5",0.916310109104368,1.32396010598599,-0.407649996881621,0.00150221455514224,0.0863656885793108
"SLC3A2",6.81513311773418,6.99761791614283,-0.182484798408652,0.00150677201271463,0.0863656885793108
"TCERG1L-AS1",1.5166829104095,1.83883438471175,-0.322151474302253,0.00150710003611585,0.0863656885793108
"LAG3",1.41383475538238,1.745987203714,-0.332152448331621,0.00151415327930647,0.0863656885793108
"ARHGDIB",8.09457569459588,8.36373134647186,-0.269155651875979,0.00151995186060184,0.0863656885793108
"GAB1",2.75684366460968,2.94694596287025,-0.190102298260569,0.0015203100301122,0.0863656885793108
"MAFF",3.80968426339974,4.15366083842506,-0.343976575025317,0.00152146943516951,0.0863656885793108
"STPG1",2.74163767637579,2.87388754851411,-0.132249872138326,0.00152368937449023,0.0863656885793108
"CD96",1.89906367959567,2.16591313325731,-0.26684945366164,0.00152586895255814,0.0863656885793108
"ASPHD2",1.74385506115949,1.98349823191451,-0.239643170755022,0.00152952975193894,0.0863656885793108
"MAP10",2.01285713943504,2.27506637598434,-0.262209236549293,0.00153770269977831,0.0864287579366898
"ITM2B",7.93143324075518,8.10685104252995,-0.175417801774767,0.00154366494273561,0.0864287579366898
"GTF2B",5.25483748541349,5.39278587450326,-0.137948389089773,0.00154928243460393,0.0864287579366898
"APOL3",3.30667250608459,3.59505388488907,-0.28838137880448,0.00155175907379461,0.0864287579366898
"BICD1",2.99160045254685,3.18190357664418,-0.190303124097328,0.00155735824549017,0.0864465805759373
"IP6K2",5.56466899191881,5.76411122775458,-0.199442235835771,0.00160039404276041,0.0878542049674241
"AC022431.1",0.942776769605543,1.1477836423351,-0.205006872729558,0.0016070650415072,0.0878542049674241
"CPNE5",1.97191137224675,2.24739370622678,-0.275482333980033,0.00161332063348586,0.0878542049674241
"NECTIN3",3.88357021333771,4.21616325629842,-0.332593042960711,0.00161708190166638,0.0878542049674241
"CCDC90B",4.3858387332734,4.5187265698451,-0.132887836571699,0.00162336197071083,0.0878542049674241
"CDH4",2.09574540473942,2.59736990167883,-0.501624496939413,0.00162337999677953,0.0878542049674241
"NCK2",6.07083928563331,6.26756877865719,-0.196729493023881,0.00162767152865827,0.0878542049674241
"EFHD2",7.85992151315101,8.17143992053149,-0.311518407380487,0.00162951635636424,0.0878542049674241
"TBRG1",3.58161677498873,3.73501064707621,-0.153393872087487,0.00163100325557844,0.0878542049674241
"FNDC1",5.68517540076003,6.23594268751941,-0.550767286759377,0.00164144695735864,0.0881268653335989
"ZNF321P",1.26995322264243,1.41361517714621,-0.14366195450378,0.00165653673800558,0.0881945291798734
"DNAJA1",7.44062479069845,7.64058890317527,-0.199964112476821,0.0016576247789756,0.0881945291798734
"LRP2BP",1.80149508549153,1.99860090300849,-0.197105817516962,0.0016607796525282,0.0881945291798734
"VWA2",1.7366592145238,1.97845611917305,-0.241796904649245,0.0016660284902216,0.0881945291798734
"PLEKHA8P1",2.02351934394653,2.26639233870071,-0.24287299475418,0.00166963688829073,0.0881945291798734
"FTX",1.87010459155158,2.0559081261346,-0.185803534583019,0.00169155441936927,0.0890649633992664
"PHYH",5.88692479841416,5.65197661636922,0.234948182044939,0.00170325418995632,0.0893935492324831
"SQLE",3.59735493949633,3.36095455582254,0.236400383673794,0.00171166318307818,0.0895478741945852
"PRPF38B",4.55030752009589,4.73208085362557,-0.181773333529672,0.00173610537344695,0.090537342325458
"GALNT16",1.51972634249723,1.76281142887947,-0.243085086382235,0.00174945536869397,0.09094391003925
"FBXO48",1.60521399260691,1.71974942472279,-0.11453543211588,0.00175797487262743,0.0910975903141588
"DCDC2",4.09642831053295,4.38508402333927,-0.288655712806323,0.00177325206710198,0.0912675217330659
"SPATA18",2.39191991192864,2.82744842649137,-0.435528514562729,0.00177780026052783,0.0912675217330659
"PPP1R21",5.558303141596,5.78149742590096,-0.223194284304957,0.00177797492719683,0.0912675217330659
"OAS3",3.31055191908847,3.61557219878806,-0.305020279699586,0.00178420961191833,0.0913013512348834
"LRG1",3.0016598959486,3.54742588790426,-0.545765991955657,0.00181249207023939,0.0922425666914082
"AC005154.2",1.45131364253589,1.64828659116774,-0.196972948631856,0.00181386909768754,0.0922425666914082
"AL133304.2",1.21312885900198,1.60782114917723,-0.394692290175253,0.00182148972330934,0.0923433257560077
"MT-ND4L",12.6615558849889,12.2878787686375,0.373677116351397,0.00183460873818953,0.0927213521230048
"MAP3K14-AS1",2.25937206159052,2.40784949025237,-0.148477428661848,0.00184172797743905,0.0927947557863519
"TAF5LP1",1.16869237743456,1.42173369805949,-0.253041320624935,0.00185476796049459,0.0930110152935624
"CXCL9",3.42772378406419,4.10194398807534,-0.674220204011153,0.00185738027486992,0.0930110152935624
"ETS1",5.64409979324416,5.91002484201063,-0.265925048766467,0.00191048977969502,0.095214255888976
"RBM4",2.65770132712105,2.8105357020855,-0.152834374964452,0.0019130070343495,0.095214255888976
"GIMAP4",5.17560098287971,5.43536715247952,-0.259766169599815,0.00194090885698825,0.0952817488198024
"FH",6.17404022974392,6.00777940761501,0.16626082212891,0.00195220296890808,0.0952817488198024
"AC127526.5",5.34266989009834,5.57680225920843,-0.234132369110092,0.00195714232587376,0.0952817488198024
"SLC22A17",5.51317638129066,5.85866715742261,-0.345490776131949,0.00196592448442836,0.0952817488198024
"TIMP4",1.4458053059263,1.1574742366907,0.288331069235599,0.00197005139887866,0.0952817488198024
"MPRIPP1",1.00688869503043,1.15042332049567,-0.143534625465237,0.00197863004912358,0.0952817488198024
"RGS10",5.25326830817791,5.54478719442037,-0.291518886242462,0.00198228820612854,0.0952817488198024
"FAM189A2",4.61251918074886,4.97625771442907,-0.36373853368021,0.00198301538436617,0.0952817488198024
"TMEM179B",5.81728863292068,5.98145212121822,-0.164163488297542,0.00199119356164584,0.0952817488198024
"CDKN1C",3.59131194457618,3.84964985986998,-0.258337915293798,0.00199721634633171,0.0952817488198024
"VAMP5",6.43956497272991,6.75523506170197,-0.31567008897206,0.00200002478841773,0.0952817488198024
"CSTF3",4.08980397545961,4.2366942823163,-0.146890306856691,0.00200191565484212,0.0952817488198024
"ZNF677",2.47810129401214,2.64978214761094,-0.171680853598796,0.00200194712377338,0.0952817488198024
"SH3GLB2",5.55246874738624,5.74410272674907,-0.191633979362831,0.00200203665067297,0.0952817488198024
"TRMT44",3.03316769459083,3.22118858955377,-0.188020894962937,0.00201819122989703,0.0952817488198024
"VEGFB",7.12969307573464,6.97355993396255,0.156133141772097,0.00201926504032282,0.0952817488198024
"TSC22D1",7.51753717526535,7.98403711204382,-0.46649993677847,0.002025213187706,0.0952817488198024
"RDH5",1.6688547681223,1.9977422490483,-0.328887480925995,0.0020507257928928,0.0952817488198024
"MST1R",2.75605978928645,3.11882671889732,-0.362766929610866,0.00205667257483067,0.0952817488198024
"FOSL1",2.82821322263121,3.26043657799409,-0.432223355362884,0.00206876361891981,0.0952817488198024
"TERF2IP",6.23654667037315,6.36880714907588,-0.13226047870273,0.00207277197295772,0.0952817488198024
"TET3",2.76155386236624,2.97195265703797,-0.210398794671734,0.00207436051929087,0.0952817488198024
"ZCCHC12",7.25829535980529,8.28160250938913,-1.02330714958384,0.00208562610085689,0.0952817488198024
"PIWIL4",1.02102882328675,1.13589245969227,-0.114863636405528,0.00209124985103885,0.0952817488198024
"PPP1R14D",1.34199787031404,1.56465756530557,-0.222659694991535,0.00209985307955014,0.0952817488198024
"LACC1",2.64386568506888,2.84625916598946,-0.202393480920587,0.0021039067882136,0.0952817488198024
"MIR503HG",2.50261343590135,2.8665862479717,-0.363972812070355,0.00210392402231088,0.0952817488198024
"ZNF267",2.83434324255794,3.01690837965372,-0.182565137095784,0.00210405227971276,0.0952817488198024
"SDC3",5.62732547481271,5.91371034611873,-0.286384871306026,0.00211751381456606,0.0952817488198024
"IRAK2",3.54044318779794,3.81299046453255,-0.272547276734611,0.00211785506021927,0.0952817488198024
"TMEM255A",1.33573665876413,1.65135483971812,-0.315618180953987,0.00212443975674501,0.0952817488198024
"AC005082.1",1.13706231287709,1.48480430229443,-0.347741989417335,0.0021250297424861,0.0952817488198024
"HDAC7",5.11679360195277,5.28196756161257,-0.165173959659798,0.00212907372310669,0.0952817488198024
"RNF217",2.81964938960956,3.01092336491706,-0.191273975307494,0.00214132429938968,0.0952817488198024
"LYPD5",1.36411869848543,1.52871397276613,-0.164595274280705,0.00214325617548095,0.0952817488198024
"SNX16",3.48383893850486,3.67533398089486,-0.191495042390007,0.00214362712359862,0.0952817488198024
"PBDC1",6.05360499708527,6.19015903247808,-0.136554035392809,0.00214482305203431,0.0952817488198024
"CARD19",4.39335119197562,4.56702649809935,-0.173675306123725,0.0021488693167039,0.0952817488198024
"TOMM40L",3.33516579789652,3.14837304237875,0.186792755517771,0.00215055698073389,0.0952817488198024
"TMEM154",1.44603153517123,1.69689188922644,-0.250860354055209,0.00215146836979559,0.0952817488198024
"ADAMTS9",3.78015673679478,4.23105248295035,-0.450895746155572,0.00215293111837111,0.0952817488198024
"PSME2P2",2.07490689214811,2.2657379898539,-0.190831097705796,0.00215898847984599,0.0952922812870031
"FLRT3",3.95126585056002,4.39770189726778,-0.44643604670776,0.00217507293271025,0.0955798009332063
"CHST2",5.85652068143595,6.25842653298401,-0.401905851548061,0.002181737955591,0.0955798009332063
"OLFML2A",5.56589341888698,5.88649519482873,-0.320601775941756,0.00218788204293041,0.0955798009332063
"ZSWIM7",4.86867854355359,5.03788521081696,-0.169206667263373,0.0022052905510771,0.0955798009332063
"GJA1",7.30332107984249,7.6609851393072,-0.357664059464712,0.00220796553171063,0.0955798009332063
"DENND4A",3.35478900260641,3.54795643927702,-0.193167436670617,0.00220803748033205,0.0955798009332063
"MICA",4.18859560805251,4.37596308151936,-0.187367473466857,0.00221090815349394,0.0955798009332063
"NIPAL3",5.60833213778336,5.81021830673528,-0.20188616895192,0.00221578409414884,0.0955798009332063
"DTX3L",5.1615415616087,5.34818988431828,-0.186648322709575,0.00222042895014118,0.0955798009332063
"TNFRSF10C",3.30822427710726,3.64376513999407,-0.335540862886815,0.00222387200949933,0.0955798009332063
"LINC01918",0.987502635823615,1.22957303891931,-0.242070403095699,0.00223286456214339,0.0957011509043044
"AL034550.3",1.19046691790367,1.38674408105455,-0.196277163150877,0.00224257299856895,0.0957011509043044
"NSA2P3",1.33871746568783,1.70961947577784,-0.370902010090009,0.00224422851586277,0.0957011509043044
"NELL2",5.15085370479412,5.86207055962573,-0.711216854831612,0.00226308285187997,0.0962258231744173
"HMGN1P36",2.14690762113642,2.34544844769662,-0.198540826560206,0.00228315655074574,0.0962258231744173
"AC019186.1",1.40689561404623,1.57479209930584,-0.167896485259611,0.00228451865934797,0.0962258231744173
"SYN1",1.12727248545332,1.42587345459218,-0.298600969138856,0.00228478241295511,0.0962258231744173
"TNIP2",5.50119163339689,5.62362857469517,-0.122436941298278,0.00229186357900804,0.0962258231744173
"ZNF154",3.00322556957253,3.24071879441628,-0.237493224843749,0.00229732753438155,0.0962258231744173
"MAML2",3.82483055984226,4.09832601028138,-0.273495450439119,0.00231240709204734,0.0962258231744173
"XKRX",2.54036637841098,2.99689898556719,-0.456532607156213,0.00233198836650085,0.0962258231744173
"CTNNAL1",7.08412009271029,7.36334606998557,-0.279225977275276,0.00233719290703664,0.0962258231744173
"AP001363.2",1.12235416997635,1.32433007507777,-0.201975905101421,0.00234045634974635,0.0962258231744173
"SERPINB8",2.8809231775324,3.12021577467449,-0.239292597142094,0.00234152958197489,0.0962258231744173
"GRID1",3.69979311134196,4.0297714635397,-0.329978352197746,0.00234885159215769,0.0962258231744173
"AC073343.1",2.49223185253489,2.77011388582911,-0.27788203329422,0.00235181972808644,0.0962258231744173
"AP000866.5",2.46018834761176,2.72525255231423,-0.265064204702471,0.00235273694787774,0.0962258231744173
"SULT1C4",1.77449904183436,2.02169203005731,-0.24719298822295,0.00235373857716283,0.0962258231744173
"GJA4",6.30645692792273,6.65763724518639,-0.351180317263653,0.0023550357582768,0.0962258231744173
"AP000769.1",2.84631245158058,3.10595127146551,-0.259638819884932,0.00235643084537046,0.0962258231744173
"ADNP-AS1",2.63258076313583,2.81801758424899,-0.185436821113159,0.0023654401801131,0.0963534401725173
"AC137932.1",1.62677471273792,1.82310156519595,-0.196326852458031,0.00238103602206919,0.0967480517652184
"IQCN",2.35067254137635,2.64612751414091,-0.295454972764559,0.00238994370209371,0.096869624063823
"PNMA6A",2.50959809892761,2.1777729097959,0.331825189131716,0.00240282929216813,0.0969788105935836
"MTX1P1",2.69430776227733,2.46104302758963,0.233264734687704,0.00240448226570961,0.0969788105935836
"VAMP8",8.98677796639443,9.17133381905989,-0.18455585266546,0.00241508395867382,0.0971670757328842
"EVC2",2.72785321612689,2.90480300379456,-0.176949787667666,0.0024260446649912,0.0971957299158147
"CLK1",5.90480825709015,6.16177070725487,-0.256962450164721,0.00242766739148508,0.0971957299158147
"AC016405.2",1.50110323338661,1.8822139881586,-0.381110754771994,0.00243562007843336,0.0972762897179177
"RUBCNL",1.20204180860376,1.41636783385463,-0.214326025250869,0.00244240819834552,0.0973100589973429
"PRDM1",5.24963346612322,5.60289885242081,-0.353265386297593,0.00245307027210693,0.0974976352081336
"CLDN1",7.52498395960314,8.20598933821244,-0.681005378609295,0.00246402081124398,0.0976957403973855
"SH3BP2",3.32992737782589,3.54682027899907,-0.216892901173181,0.00248781092384819,0.098204300467519
"F2RL3",3.25791559869223,3.63931504683281,-0.381399448140578,0.00249233032314624,0.098204300467519
"CASP10",3.26197313142186,3.46556096353868,-0.203587832116822,0.00250025996158212,0.098204300467519
"DOK4",4.39065688394264,4.58802929937014,-0.197372415427502,0.002500836231753,0.098204300467519
"AC007255.1",2.39911486319702,2.94489244904319,-0.545777585846169,0.00251829944532926,0.0983851991914528
"MT-CYB",13.910827656741,13.6337310316979,0.27709662504315,0.00251867552614118,0.0983851991914528
"MRC2",5.70957175739717,6.30352888753139,-0.593957130134217,0.00252346770445253,0.0983851991914528
"STK17A",3.40779468257288,3.62251909757581,-0.214724415002925,0.00254682717789939,0.0986032096065204
"VMP1",6.02200769449586,6.25541692829928,-0.233409233803414,0.00255092025202945,0.0986032096065204
"AC093535.2",2.64915225904333,2.90092257510912,-0.251770316065785,0.00255123048681369,0.0986032096065204
"CACNA1I",2.33990312317136,2.7370885448108,-0.397185421639437,0.00255314570217799,0.0986032096065204
"ARHGAP36",3.9621482345185,5.04165995960022,-1.07951172508172,0.00256475004263717,0.0988001712182832
"ADA2",3.95463339309829,4.3551442098193,-0.40051081672101,0.00257031285123595,0.0988001712182832
"AL021807.1",1.51117428111595,1.77325177423732,-0.26207749312137,0.00259073539107612,0.0990470679127156
"AC025580.1",2.20682853473899,2.63200128030343,-0.425172745564439,0.00259082294031279,0.0990470679127156
"TIGD4",1.16234704490779,1.3022377818373,-0.13989073692951,0.00259488196241557,0.0990470679127156
"CRLF1",4.35862278261631,5.20317825029992,-0.844555467683611,0.00261780837886058,0.0996897958228882
"PLEKHM1P1",2.73110571010694,2.9076018178177,-0.176496107710763,0.00263905149056615,0.100265587373598
"CLEC2B",3.30202326177688,3.56621886979874,-0.264195608021862,0.00264620817509899,0.100304765896403
"NPAS3",2.13430511319201,2.34191788522347,-0.207612772031458,0.00265756473250618,0.100502592366717
"ALDOC",2.0542543053857,2.42400459875526,-0.369750293369556,0.00267440288941837,0.10085036986606
"AC108134.3",1.06903876051628,1.22316182212845,-0.154123061612167,0.00268501906022362,0.10085036986606
"FCHSD1",3.29922039424099,3.55144705562238,-0.252226661381392,0.00269268972267946,0.10085036986606
"ARGLU1",5.38444374925577,5.63146842155826,-0.247024672302493,0.00269768325987349,0.10085036986606
"MPV17",5.46637967119887,5.60299386416516,-0.136614192966297,0.00269966230374173,0.10085036986606
"CUBN",2.0571230173244,2.27184520349171,-0.214722186167316,0.00270481798114253,0.10085036986606
"DNAJC15",4.27149212494233,4.47036784361849,-0.198875718676158,0.00272052915388188,0.10085036986606
"RALB",6.04835178011864,6.20796327319364,-0.159611493075,0.00272173044090522,0.10085036986606
"FGF2",2.16889988715965,2.42146182842167,-0.252561941262019,0.0027241024100496,0.10085036986606
"BAIAP2",3.89032699600455,4.10767775872955,-0.217350762724996,0.00272834893744516,0.10085036986606
"CCDC158",1.14169813481435,1.32050307761204,-0.178804942797695,0.0027347754818824,0.10086024440501
"TEKT2",2.09302514905841,2.40267357530563,-0.309648426247218,0.00279564317939917,0.102873386657666
